a,b,opcode,faulty_result,label
1939894247,717923669,4,1499646642,1
826876770,1339168671,0,2166037249,1
2868830805,3239754370,3,3959093975,1
3068769901,211030809,4,3128796532,0
2833764945,3612007598,4,2142045951,1
256668446,2476896295,1,2074739447,0
3903964881,583345989,3,3941984213,0
4292199679,2078519287,1,2214204680,1
1899630562,2879091799,3,4223631351,1
3271480965,3952870615,1,3613577646,0
2586883636,2791531084,0,1083448448,1
2843841619,3836309193,2,2692809793,0
606373704,1372736419,1,3528604581,0
2084875768,2860493908,0,650402380,0
2941194334,1947815400,1,993378934,0
2332526614,1038367099,1,1294159514,1
1562418106,3556851880,0,824302690,0
332289319,2859093076,2,38421509,1
680277329,3385246867,0,4065524196,0
1863188446,2712594499,2,554494018,0
1091807618,3283498119,1,2103276795,0
748172121,2689909824,4,2295133977,1
1955825129,1518841269,1,436979764,1
222779674,2562743857,2,138434576,0
1942950887,1367017890,0,3309968777,0
2238357514,3751015103,1,2782309707,0
2109497339,2654200380,1,3750264255,0
871495015,3588979883,1,1309046972,1
3180344955,1414896552,4,3922046419,0
2052719604,2371401754,1,3976268762,1
1737106895,283068705,2,9044737,1
559428930,1637818819,4,1086788737,0
1619032001,1095224706,4,566737491,1
3058088044,1143993736,4,4033433060,1
4230756088,1650048964,4,2658502972,0
223377178,895888746,2,20981002,1
506802492,315587877,1,191214615,0
341647656,662865743,3,936879983,1
3388863123,2511282731,3,3724538555,0
3804044485,1197965198,3,3883892687,1
3979331290,543591744,4,3444132762,0
2979371619,1729450446,1,1249921173,0
4043749602,279401761,0,28184067,0
688686930,98957579,3,770506587,1
1583191996,3858946764,1,2019212528,0
775194972,847852389,4,482196025,0
2692344384,2605069878,0,1002446966,0
498667835,1119910789,1,3673732534,1
2996306021,3147188343,0,2116962524,1
524962622,484117305,0,1009112695,1
1144448904,1330358686,3,1333522334,1
4257816827,2398216733,3,4294566651,1
2686740544,2089727481,3,4239326713,0
2956148320,4024679135,4,1607632063,1
1648955332,2008254959,1,3935667669,0
2135888382,101781772,4,2019426546,1
3358861456,525730110,2,135528528,1
1947715048,4023918815,4,2614060343,1
677888848,1614133184,0,2292022064,1
2062108661,2312168979,3,4227461111,1
3697583288,1020398457,3,4244017145,1
1735147470,2395544605,1,3634570161,0
2843107410,348525865,2,4587552,1
3309444746,1837122523,1,1472322223,0
1950301672,2279912463,3,4160732655,0
561057090,2418250272,4,2974981474,1
3406055574,286556962,1,3119500660,1
948959601,2441741859,0,3390635924,1
2461617701,887872873,2,279530528,1
900894059,2620415032,4,2846019923,1
3805076677,3758939840,2,3758939328,0
3994367708,4009038045,2,3994882268,1
3686022327,1363240354,2,1361061026,1
3314098315,1133797255,2,1098907779,0
70744840,2874607702,4,2942333790,0
2812294735,2464432677,0,981760116,0
2038261234,180038421,4,1942376423,1
1100556163,1926265317,0,3026821480,0
4258759931,3134644853,4,1191274126,0
1762352082,169245972,3,1663008726,1
2991466596,3878359246,1,3408074646,0
1532166070,1438747051,2,1363183906,1
116153101,3828108488,0,3944261077,1
1102905731,1013357432,4,2111806203,1
768337755,3957257431,3,4024432607,0
645073740,2871029846,1,2069007094,1
484531001,3929220308,4,4157767661,1
1176996748,3091956336,0,4268953084,0
3934781653,3038820458,1,897009771,1
1786883029,2281836048,0,4068719077,0
281928993,3431156377,0,3713085370,0
3108591218,1851265500,2,675811408,0
3816805574,2109094907,2,1614155970,1
609434952,2337751574,1,2566650674,0
1156930441,116433165,1,1040497244,1
1714210764,3703252153,1,2305893139,1
1704773067,375479596,4,1945999591,0
931668335,2171399682,0,3103100785,1
440867636,3238725250,1,1497109683,1
694696274,2864685141,3,2885658967,1
355741482,3445619866,0,3801361348,0
1343011232,2003563502,4,627526222,1
232687387,3986578139,2,228459035,0
2862485077,3024904808,4,533883965,1
2743562823,1173093259,1,1302034108,1
4086916327,1054420349,1,3032512362,1
2256731661,1513258420,2,33715204,1
1174185867,2237942794,2,88343562,1
876868968,1069235071,3,1073479551,0
3274867334,1628798914,4,2686975300,1
1378345380,2928365149,0,11743233,0
633234251,1168522635,0,728015062,1
1929580518,1316984732,4,1031641210,1
3970462937,2195572229,1,1774890708,0
3547106470,1546170808,4,2405711134,1
2343149591,332207399,3,2611852599,1
1489642929,2171008002,2,4334720,1
3424098456,936044399,2,67534856,1
3743179966,2110161403,1,1633020611,1
1251001237,3509564578,1,2036403955,0
2710214211,4204474101,3,4221284087,1
3177729658,1171373451,3,4261019643,0
1236191123,2799476301,1,2865899846,1
1876044255,1564539834,2,1297099162,1
4053910243,1992436717,0,1751363280,1
500103483,1489185201,3,1573910971,0
617026889,2736712774,4,2279209231,0
483929913,1091553154,2,526080,0
2874739286,3296576136,4,1864681726,1
2102130682,634129739,0,2735211845,1
2897522265,637356875,1,2260157198,1
2425960993,3402037909,0,1533031606,0
1952828904,736877911,3,2146424319,1
2860800,4277487869,4,4276023293,0
3857904331,1780717524,4,2412864795,1
1628940226,2569892914,4,4164572144,1
1802070998,3324400268,4,2909747546,1
4035340513,3601054381,1,434286132,0
3936960725,3237589121,0,2879582678,1
3840006345,2535855662,2,2216693768,0
225526554,3301116553,3,3455273883,0
2143330303,3004712038,2,855639142,0
3895130832,304315172,2,19036672,1
3432131737,1731182542,2,1140993160,0
3413554838,2840845906,1,841144388,1
3087706224,2448409635,3,3119508563,1
3430383256,1258345366,0,393761326,0
3964601048,1055215485,3,4277096447,1
1340024223,1827059161,2,1288070553,1
2648761403,3148028535,4,641990220,0
2746887751,3190659708,1,3851195337,1
894090602,847095652,2,810067296,0
1945890279,2542102063,2,327247399,1
2173416451,2265393678,3,2274344463,0
2781506123,1929491430,0,416046641,1
3745757374,4031488736,2,3493961888,1
3851055819,1203100559,2,1166033547,1
2157934081,2362232345,4,206813208,0
4088107239,1695611338,2,1627427010,0
3255064708,3963496664,3,3963517148,1
2083787256,704244563,2,674234704,0
930909038,1258351510,3,2147281918,1
84738314,3014347879,2,17367106,1
3739417277,4217378038,0,3661828019,0
1057893246,1615821760,0,2673719102,1
2731496005,948723569,3,3134152309,1
3318357131,3244068994,0,2267458829,0
440533300,1599621054,3,1599752126,0
437920052,1504734131,0,1942654183,0
823144290,1219758481,0,2042902771,0
1667908550,1131193734,4,537323072,0
621791562,1105830275,1,2737186759,1
1137004935,2576521267,1,2855450964,0
67337480,3734555325,3,3734634429,1
3399537813,1096771458,4,2332013335,1
2521216044,2691891264,3,3061290092,1
1382620580,1869080542,3,2138030078,1
1647943108,817333089,1,830610019,0
3570217641,74757896,4,3501819297,0
879567720,2809088078,0,3688659894,1
30073603,2652779068,2,729600,1
1485762993,476647736,1,1009115257,0
628800330,4146624238,0,480457272,0
1863677406,2113230843,1,4045413859,0
2828797009,4087308007,3,4221526007,1
2343294999,1768052690,0,4111413225,1
3084962927,1957857257,0,747852888,0
140380432,2167933954,0,2308314386,0
1576657339,3494987936,4,2376640799,1
964998003,2100573690,3,2108995579,0
476236600,2290533393,2,138592272,1
4000399580,4026944224,3,4269755132,1
3471693981,2660618813,4,1350044320,0
1792664021,2127268349,1,2886621144,1
1712330188,2647986235,2,68161576,1
1157987210,105573644,3,1196425102,0
3287108231,977984372,0,4262995451,1
1421328809,3924899027,3,4126668283,1
3357804176,520703294,1,2836576594,1
2665289789,2290931729,2,2827753489,1
1448712108,1212826512,3,1583077308,0
3925258963,2462717477,2,2160202241,0
3817211591,88824074,0,3906035665,0
1732671950,3211717246,4,3624440752,1
3590332588,2112481787,4,2884225367,0
2629507129,425135922,1,2204895495,1
3293147272,1476334511,4,2478203695,1
2073820663,3811574470,3,4223401975,0
1587168189,3631984304,2,1478099632,0
1341477791,3438608537,2,1290862745,1
2402133022,2621725240,4,325705254,1
4106487017,4146791150,0,3958310871,0
491610426,3301798537,2,67985416,1
2028060657,4292658943,3,4286447615,1
3743286462,880218984,3,4286519294,0
548465985,358009130,0,906475115,0
1177213836,917051245,2,103289644,1
1888009697,3399697557,3,4205575669,0
3534876837,2947488351,2,2192642053,1
2883656279,700856147,2,700453459,0
3115322995,2958325856,4,165967379,0
4114525930,1069112191,2,892865130,0
3383542931,155210002,1,3295441793,1
4208912629,505948988,1,3702963645,1
1514561460,974224244,3,2052554740,0
3693343928,250341149,4,2462585765,1
3531466404,3627717808,2,3493364896,0
3015752807,1967622122,1,1048130685,0
298002723,1235090323,3,1507851187,0
4070894821,2565065265,1,1505829556,0
3351294607,1860815325,2,1187025037,1
2007561199,1451961261,1,555731010,1
2263338509,2578700851,2,2158479873,1
268039967,1923474917,2,44164357,0
498895163,3931491540,2,135563280,0
3427134104,158725394,0,3585859562,1
2195828229,4052285667,2,2155915265,0
1453815725,1494422962,1,4254360059,0
1608829887,834830179,1,773999708,0
894568298,3777414338,1,1412121258,1
113912589,3696178872,3,3738124221,0
2784872011,2489859112,4,831912803,1
1582881212,3861888716,0,1149802632,0
2115216892,2547547183,1,3862636941,1
287744290,1354003361,2,270803232,0
999902071,3418242199,4,4029118432,0
191107350,1104768899,3,1273855895,1
853354341,442628916,4,1757207633,1
325612326,1214418832,0,2076902070,1
2229428745,1217000337,2,8413697,0
150852369,3887558351,2,11878913,0
1250749333,3283492999,2,1115955333,0
393019182,1199532430,0,1592551612,0
546139457,2853978196,4,2324770065,1
3863576780,2734529605,4,1152650377,1
873216,140758288,0,141631504,0
2499650601,3559711400,2,2418843688,1
270190880,153224466,1,116966414,0
219576602,379312429,4,328048695,1
3688152247,2450907172,3,3554016439,1
4149201134,3725122236,1,424078898,0
425122098,2334400022,1,2385951516,1
1600134590,1555957177,0,3156091767,0
3982854874,3407035542,0,3094923120,0
3531916453,363672363,2,277086241,0
1473904047,1711764428,4,836669027,0
2228079625,2521563180,4,310496293,0
885922665,3653156019,3,4244553723,1
3374972050,875546984,4,4245042683,1
4270363389,1401740199,3,4287421439,0
3895650000,1785310164,0,312251044,1
1009307512,202852120,3,1010814840,0
565760323,849510245,0,1448825000,1
1225980818,1959869417,2,3222289280,1
1695468490,1979114475,4,284699169,1
3776709826,3006772838,3,4081039078,0
202809112,1905472483,4,2105912571,0
2641729594,2781704779,4,951642737,0
2769082954,2869922390,4,235098140,0
1314529180,1859579357,4,546107969,0
2534721582,3498821281,1,3330867597,0
3715679930,1087791489,4,2645468987,0
763655515,2693496897,3,2911892827,0
622951242,3905407697,1,2086252665,1
1441836459,3046250603,2,361760811,0
3895519440,1377626020,4,3123449718,1
486079289,3514738338,2,276341280,0
3602676397,7941888,1,2520992685,1
3050548331,78121737,4,2977671010,0
1266573206,992863094,3,2071986166,0
2560216113,3434667161,0,1699915978,0
771849564,1719008204,2,637631820,1
55781126,122387214,2,54733574,1
630032203,3329373324,1,1595626175,0
3921823955,1413874088,3,4257634811,1
148038417,2816805967,2,12582913,0
535854399,1140214663,3,1608941503,1
911655276,2863578709,1,2343109399,1
1266274198,1827533785,3,1845362655,1
1100942723,2852734548,3,3952824279,1
3885567183,1168005515,3,3885981135,0
555642690,2122605053,3,2141089791,0
1744028111,1572115899,2,1169195403,0
3370145425,2512488491,1,857656942,1
1176909708,1396017062,4,2501095466,1
3723817147,468711735,0,4192528882,0
2249161740,2673460798,3,2673868350,0
4003276509,856207718,2,839393348,1
4242366201,388608814,2,336138792,0
1530308022,1942645223,1,3882761167,1
1725457869,3151586935,2,584606789,0
3689404087,3027607144,0,274560287,1
401596207,920960877,2,384081709,0
1326181278,3511193250,2,1091078787,1
3540375718,501962043,4,3471740317,0
1012845944,4072355045,3,4278189549,1
335223591,3662448820,2,306710564,0
954803569,2373667354,1,2876103511,0
3631953584,3498275489,0,2835261777,0
397174063,405295408,4,193213471,1
3012063847,591590214,1,2420408097,1
2467213862,852459877,2,302940196,0
3083329135,777101660,2,641828940,1
3674668726,3156726904,1,517941822,0
2223850505,2502285866,1,4016531935,0
873001832,277744417,0,1150746253,1
2175218179,2168568834,1,6649345,0
2461072421,1858117597,0,20028418,1
367719211,1817125848,0,2184845059,0
3761260224,1046203772,2,537936960,0
1686147529,2449188387,4,3581622250,1
1400421798,3021312104,1,2674076990,0
3706641081,3851725003,2,3299117193,1
187239702,263825183,3,263843615,1
2850511443,660816206,1,2189695237,0
3560480936,1877314527,2,1142980744,0
3402784405,1976061931,1,352980650,1
3378750610,4152653551,4,1055117949,1
1679487432,1981311980,3,1981479660,1
928450414,3238750338,4,4133253100,0
2453330980,4046975714,3,4081057510,0
4053561571,3681885878,1,371675693,0
3414601879,2146894847,4,3027350376,0
71717128,1291719065,0,1363436193,0
2629416505,2737665606,0,1072114815,0
1851511260,3617619119,2,1711296652,1
1279392664,1670834631,2,1073801616,1
1359273378,4216348406,1,1437891244,1
2957789792,1433319850,0,96142344,1
3212190334,1912041955,0,829264993,0
1133523335,2613837367,1,2814653266,1
463277367,556872514,1,4201372149,0
1155267465,1203608463,1,3978190842,1
2878064215,1036443003,4,2521635628,0
1835053530,791029086,3,1869002206,0
3550822055,485191481,4,3478016412,1
2310939667,391641902,1,1919363301,1
562634563,4013400286,0,282116129,1
30334211,3480303774,2,20977666,0
331339047,1634070978,1,2992235365,0
456403254,2524428332,2,305408036,0
1244040084,3738081981,4,2498498857,1
2191660037,3912571602,0,1809264343,0
2333813782,4054031075,1,2572652851,1
1743481807,2480060455,3,4160485871,1
3379062930,4243369209,2,3362400400,1
953005937,2738203718,3,3153967991,1
384936237,1279478680,2,205588744,1
3330098316,2451231780,3,4135572652,1
807344992,894350698,1,4208027126,1
1643193283,3455241883,2,1106248323,0
201959192,3338658445,1,1158399115,1
988748661,1870525406,1,3413192599,1
2640772666,1116575109,0,3756299199,1
232241947,3274202758,4,3472876957,0
2956298336,1513112500,2,271581218,1
3962719448,4247121146,2,3961539800,0
2418570272,4053674723,3,4055793377,1
2885213271,894319978,0,2705791425,1
3822300871,3695659192,1,130835983,1
1235499411,2260248589,3,3485251999,0
3902267089,3578877610,0,3186439547,1
1224207249,4011346654,0,940586607,0
4216222966,2907952218,0,2829208912,1
3767419073,1238892947,2,1082654849,0
431332659,1775500243,0,2206832902,0
2082751992,2197186565,1,4180532723,0
3365683345,3531655333,3,3667708597,1
3785736899,3718372027,0,3209141628,1
2328759317,2821650000,2,2282619920,0
83446025,3935597781,0,4018781662,1
3569314985,2174026243,1,1399483046,1
1452024237,2318405652,4,3703321017,0
687443793,164047123,0,851753060,1
413030193,375017260,1,38012933,0
3376832146,477324600,1,2899507546,0
122599694,2417526816,3,2539567406,0
681346385,4225594103,1,750719578,0
1600573886,1827396057,0,3964840855,1
164328211,2627390521,0,2791718732,0
266792223,1609375167,4,1359736992,1
4142354157,3272520326,2,3255173764,0
2723288132,984150389,4,2566579249,1
2104822266,1856380381,0,3961202647,0
632953675,3250303619,3,3854285771,0
1532382134,3469985949,3,3755461567,0
680232273,288192802,0,968425075,0
2289402384,3184276603,3,3187521403,1
2367267354,3968738521,2,2349342744,0
3375487634,2097256954,1,1278230664,1
3303702665,382816557,0,3686519222,0
898318187,794816862,0,1693135049,0
3200444541,2380945435,3,3219847295,0
3775814850,1296629146,3,3983474138,1
2473748006,1177048972,4,3579457963,1
2407570975,240138012,4,2177935619,0
3177137786,3243387010,4,2081255160,0
575418692,2226575369,1,2643810619,0
1725077453,2642569787,1,3645910418,1
715915605,3869762253,2,581173317,0
453255478,4156782831,2,318775334,0
3432495257,1093930370,3,1303887259,1
3857085131,1047228284,1,2809856847,0
3731867324,2433602594,4,1331823262,1
2930955869,3476564126,2,2385514524,1
4050212066,4244993786,4,208413208,0
1496668594,2099987450,1,3691648441,1
2931445341,2923753052,4,50241537,1
4191733491,3659929268,4,603902022,1
3045417579,2186016772,2,2147573760,0
678603600,3762668736,1,1210902160,0
3850762955,2460749349,1,1390013606,0
1036997499,1459561901,3,1879013375,1
3262923396,1317302685,1,1945620711,0
134072591,268096799,0,402169390,0
1549347256,2713589315,4,4259790835,1
1096538498,3618713775,3,3623614895,0
3895088848,1711783884,0,1311905436,0
3596751020,3049673835,4,3819193543,1
4123409131,428991795,0,257433630,0
3325016716,3643153586,0,2673203006,0
3996647132,2542453807,1,1453669037,1
701948755,1272980887,3,1811345367,1
1189842829,1314544540,0,2504387369,0
2926073436,1254344597,4,1688965577,1
2509871147,798909279,3,1067449215,1
2378145819,3703317177,3,3720323771,0
1895008225,1441159595,4,622190154,0
3524202148,99356939,4,3621994415,1
3390015124,472872760,3,3736074172,1
1881910240,2995400293,2,805972576,0
714375509,589347654,0,1169505435,1
2224635913,897374570,4,2984614243,0
61220615,2147934720,1,2208253191,0
3210108030,4139133677,0,3054241643,1
4187021043,294676259,4,3892361680,0
3395832980,2907701338,0,2008567022,0
3627407536,3058271340,2,2416017440,0
925310318,1097332610,3,2003304430,0
2620849720,3772266689,0,2106537721,1
1045010300,834365283,1,210645017,0
3168992889,3321379979,2,2229286921,1
1588676541,419655986,2,402997552,1
2732671557,540479808,1,2192191749,0
2801170509,2937121886,1,4159015919,0
4154325231,1164963722,2,1158539402,0
901004139,1638431171,1,3557540264,0
964037490,168284436,0,1132321926,0
1016354681,1629385154,1,3681936791,1
3231917185,2917758043,4,1867141338,1
2451266084,3165843577,0,1322142365,0
552055617,3477165726,1,1369855139,1
2654244924,3937260757,0,2296538369,1
2482692647,519680829,1,1963011822,1
763234138,3627727024,0,95993864,1
3635716273,1391887781,4,2319590676,0
2002028014,1560606650,0,3562634665,1
3002700901,2450622500,2,2450620708,1
1654627269,2928914013,3,4003446749,0
